title,text,rating,date,username,verified,source
,"I have been trying to delete a partially created Revolut account; they only have my e-mail, phone number, and name. Despite this, they have been sending me repeated emails for months, requesting more... See more",,2026-03-20T14:56:08.000Z,GL,False,Trustpilot
,"I got a worse account conditions since my account was transferred to Hungary.  I have to pay 0,5 percent transfer fees...",,2026-03-20T13:30:44.000Z,GK,False,Trustpilot
,"Best bank i can't wait to open a business account with Revolut 
Try it you will not be disappointed",,2026-03-20T19:41:09.000Z,AN,False,Trustpilot
,I've been using Revolut for about 2 1/2 years now. No complaints. Once they saved me from a semi-scam subscription service by automatically blocking the payment and then asking me whether to allow i... See more,,2026-03-20T05:18:45.000Z,JK,False,Trustpilot
,"Best Payments/ Financial/ Banking App I have ever used, Fast transit, great benefits for free version, Highly recommended for everyone, I hope this app get to the north African market. will make your... See more",,2026-03-19T19:36:44.000Z,MB,False,Trustpilot
,The card arrived  diligently. Account fees are reasonnable. Easy to use and to learn how to invest.,,2026-03-20T20:38:05.000Z,CA,False,Trustpilot
,Very user friendly all payments/purchases a click away.I will be availing of more of your services in the near future.,,2026-03-20T23:01:42.000Z,DA,False,Trustpilot
,"Easy to use, fast and reliable. Looking forward to upgrading my plan and getting even more benefits.",,2026-03-20T08:59:20.000Z,IV,False,Trustpilot
,Fourth day that i can't login into my account and i can't use my money. Revolut support continues to ask me sending them a video recording when trying to login. I tell them that i don't have a second... See more,,2026-03-20T18:21:25.000Z,MS,False,Trustpilot
,Feel confident when using card abroad and great that you give an immediate update of account status even checking that the user is the card owner after several purchases when tapping card.,,2026-03-20T19:40:32.000Z,MC,False,Trustpilot
,I have know worries using my card. And it's easy to explain to people how to keep a check on your balance and to add extra money,,2026-03-20T20:05:29.000Z,CW,False,Trustpilot
,It’s just a user friendly bank and the other pillar banks are now beginning to copy them.,,2026-03-20T20:31:29.000Z,AH,False,Trustpilot
,Simple and understandable communication in all areas. I feel safe and so does my money.,,2026-03-20T21:08:38.000Z,AJ,False,Trustpilot
,"Really happy with the service I am receiving.
Revolut seems to be the best Online account.",,2026-03-20T20:51:04.000Z,GS,False,Trustpilot
,I love the no and low fees for getting foreign currency and sending money abroad. Having this card is a game changer.,,2026-03-19T19:42:52.000Z,Jill Aisher,False,Trustpilot
,"I've never had a problem with anything including spending, saving and/or loans. My main worry is that I can't go into a branch if something does go wrong. Otherwise I would consider moving my business... See more",,2026-03-19T23:34:58.000Z,TM,False,Trustpilot
,Been using for over 3 years and its amazing especially sending money for my family overseas.,,2026-03-20T19:39:14.000Z,MV,False,Trustpilot
I love all about Rovolut,I love all about Rovolut. If my firm would let me I would have it as my main bank. I use it all the times on traveling's. Best bank i ever had,,2026-03-26T20:02:41.000Z,MA,False,Trustpilot
Good service,I like revoult,,2026-03-26T20:01:09.000Z,MM,False,Trustpilot
I cant find the access to deposit cash…,"I cant find the access to deposit cash on my bank,,,",,2026-03-26T20:00:54.000Z,MQ,False,Trustpilot
I LOVE the convenience,I LOVE the convenience. I do not like the weekly allotment I can transfer - it should be increased.,,2026-03-26T20:00:06.000Z,JR,False,Trustpilot
It's really fantastic experience and…,It's really fantastic experience and awesome banking with you. Great job so far and God bless you guys and grant you unlimited customers.,,2026-03-26T19:58:46.000Z,JB,False,Trustpilot
Awesome service,Awesome service. No hussles,,2026-03-26T19:58:41.000Z,PH,False,Trustpilot
Great,Excellent service,,2026-03-26T19:57:28.000Z,AD,False,Trustpilot
It is a very good app.,It is a very good app.,,2026-03-26T19:57:23.000Z,PR,False,Trustpilot
As a person living in Europe i find it…,As a person living in Europe i find it really convenient to use Revolut. I was an Erasmus student who studied in 3 different country. Revolut made my life easier and better than regional banks.,,2026-03-26T19:55:26.000Z,AV,False,Trustpilot
Great overall,"Great interface, easy to get around the different menus and views. The bank offers everything you need from a single point.",,2026-03-26T19:54:57.000Z,MK,False,Trustpilot
Ok ok,Ok IT îs a great app for porno hub,,2026-03-26T19:54:34.000Z,DS,False,Trustpilot
Great until you live abroad,I’ve really enjoyed the ease that revolute operates . I travel alot and revolute worked brilliant untill I was told that  I have to close my account now as I’m currently resident in Monaco for a couple of years and apparently revolute don’t operate there which sounds like nonsense to me.,,2026-03-26T19:52:11.000Z,TO,False,Trustpilot
I am looking for a job,I am looking for a job,,2026-03-26T19:51:55.000Z,JI,False,Trustpilot
Reliable,"Reliable, instant, good exchange rates.",,2026-03-26T19:50:46.000Z,KG,False,Trustpilot
Great for foreign travel!,Great for foreign travel!,,2026-03-26T19:50:05.000Z,JR,False,Trustpilot
Been using revolut for a few years now,Been using revolut for a few years now. Never had a problem.,,2026-03-26T19:49:33.000Z,AM,False,Trustpilot
I am very happy with Revolut,"I am very happy with Revolut, especially the app which is very intuitive and easy to use. I recommend it to everyone!",,2026-03-26T19:49:17.000Z,Rus Adrian,False,Trustpilot
Easy banking,Easy banking,,2026-03-26T19:48:32.000Z,AN,False,Trustpilot
